score_recomendacao,score_modelo,cosine,jaccard_texto,y,mesma_ict,mesma_area_lexica,mesmo_topico,dist_ano,patente_NO_PEDIDO,patente_ano,patente_depositante,patente_titulo,patente_ipc,patente_area_lexica,software_NO_PEDIDO,software_ano,software_depositante,software_titulo,software_tipo_programa,software_area_lexica
0.35502860705885697,0.7577536838250355,0.09322045142733448,0.0,0,0,0,1,3.0,PI1003297   ,2010,Universidade Federal de Minas Gerais,COMPOSIÇÕES FARMACÊUTICAS ANTINEOPLÁSICAS CONTENDO COMPOSTOS NITROIMIDAZÓIS SUBSTITUÍDOS,,saude_digital,512013000409,2013,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",SISTEMA DE GESTÃO DE PROCESSOS SELETIVOS - SISCOPESE,APLICATIVO -  APLICATIVOS Controle   -  Controle Planejament  -  Planejamento,industria_4_0
0.35469857538942157,0.9446656675565777,-0.014700258647770248,0.0,1,1,0,1,6.0,PI0803479   ,2008,UNIVERSIDADE DE SÃO PAULO - USP,APARELHO PARA DETERMINAÇÃO E CONTROLE DE UMIDADE EM AMOSTRA DE MATERIAL BIODEGRADÁVEL,,industria_4_0,512014000676,2014,UNIVERSIDADE DE SÃO PAULO- USP,"""O USO DO AMBIENTE VIRTUAL DE APRENDIZAGEM NA EDUCAÇÃO DO CUIDADOR DE INDIVÍDUOS COM LESÃO MEDULAR""",APLICATIVO -  APLICATIVOS,educacao_tecnologica
0.35466768959727946,0.9439272539230712,-0.01462996786856885,0.0,1,1,0,1,5.0,PI0602396   ,2006,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,LIMITADOR DE CORRENTE MONOFÁSICO RESISTIVO SUPERCONDUTOR AUTODESMAGNETIZANTE DE BOBINAS CONCÊNTRICAS,,geral,126312,2011,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,CDPGIRB,Atm Indust -  Automaçäo Industrial Contr Proc -  Controle de Processos Instrument -  Instrumentaçäo,industria_4_0
0.3543071284281736,0.9454889075672049,-0.015341611488592033,0.0,1,1,0,1,10.0,PI0903935   ,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SISTEMA DE SÍNTESE DE ANIMAÇÃO FACIAL POR COMPUTADOR BASEADA NA MANIPULAÇÃO DE IMAGENS,,educacao_tecnologica,512019002136,2019,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,MatGrafVoice,APLICATIVO -  APLICATIVOS Ent Val Dad  -  Entrada e Validaçäo da Dados Gerad Telas  -  Gerador de Telas Gerenc Info  -  Gerenciador de Informaçöes Proc Texto -  Processadores de Texto,geral
0.35399558820644095,0.385626439912042,0.2150237866058844,0.03571428571428571,0,0,0,1,2.0,PI0505714   ,2005,Universidade Estadual de Campinas - UNICAMP,PROCESSO DE OBTENÇÃO DE COMPOSIÇÃO FITOTERÁPICA ANTINEOPLÁSICA A BASE DE EXTRATO VEGETAL DE BIDENS ALBA E COMPOSIÇÃO FITOTERÁPICA ANTINEOPLÁSICA  A BASE DE EXTRATO VEGETAL DE BIDENS ALBA,,geral,083984,2007,UNIVERSIDADE DE SÃO PAULO,VOCABULÁRIO CONTROLADO USP: BASE DE DADOS DE DESCRITORES EM LÍNGUA PORTUGUESA PARA INDEXAÇÃO E RECUPERAÇÃO DA INFORMAÇÃO,APLICATIVO -  APLICATIVOS Dicion Dad -  Dicionário de Dados Gerenc Info  -  Gerenciador de Informaçöes,geral
0.35385618454414464,0.9458442654378956,-0.015989611492290168,0.0,1,1,0,1,8.0,PI0802940   ,2008,Universidade Federal do Paraná,MICROPOSICIONADOR COM SEIS GRAUS DE LIBERDADE,,geral,512016000284,2016,UNIVERSIDADE FEDERAL DO PARANÁ,GEOTEC CLASSES,APLICATIVO -  APLICATIVOS Ent Val Dad  -  Entrada e Validaçäo da Dados Gerad Gráfc  -  Geradores de Gráficos Interf E&S -  Interface de Entrada e Saída,geral
0.3538186927657698,0.9434334200516463,-0.015679090534274742,0.0,1,1,0,1,10.0,PI0305619   ,2003,Fundação Universidade de Brasília,MUDA DE TANGERINEIRA PONKAN SOBRE PORTA-ENXERTO DE CITRANGELEIRO MORTON OU TANGERINEIRA ONECO,,geral,512013001166,2013,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA,SOS - DESOSPITALIZAÇÃO,APLICATIVO -  APLICATIVOS,geral
0.35322604594734475,0.9136380272348207,0.04762559632979824,0.0,0,0,0,1,8.0,PI0404994   ,2004,COPPE/UFRJ - COORDENAÇÃO DOS PROGRAMAS DE PÓS GRADUAÇÃO DE ENGENHARIA DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Processo de síntese de poli(álcool vinilico) e/ou poli(acetato de vinila) com morfologia esférica e estrutura casca-núcleo,,geral,142131,2012,FACULDADES CATÓLICAS MANTENEDORA DA PONTIFÍCIA UNIVERSIDADE CATÓLICA,FORMATADOR NCL EM CPP - VERSÃO 0.13.1,Com Dados  -  Comunicaçäo de Dados Linguagem  -  Linguagens Teleinform -  Teleinformática,geral
0.35302966269755215,0.9446844124826294,-0.016904936512083468,0.0,1,1,0,1,6.0,PI1002990   ,2010,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE ENRIQUECIMENTO DE VIDRO BIOATIVO, VIDRO BIOATIVO ENRIQUECIDO E USO DO MESMO PARA O PREPARO DE IMPLANTES ÓSSEOS",,agricultura_inteligente,512016000213,2016,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SYSNEPO,Com Dados  -  Comunicaçäo de Dados Cont Acess -  Controle de Acessos Ferrm Apoio  -  Ferramenta de Apoio Interf E&S -  Interface de Entrada e Saída Linguagem  -  Linguagens,industria_4_0
0.3524010951472846,0.8568808474217207,0.05975334286620826,0.06666666666666667,1,1,0,0,6.0,PI0003424   ,2000,Universidade Estadual de Campinas - UNICAMP,PROCESSOS ELETROQUÍMICOS PARA O TRATAMENTO DE EFLUENTES AQUOSOS CONTENDO METAIS PESADOS.,,geral,071961,2006,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,FERMANTOL,Contr Proc -  Controle de Processos Simul & Mod  -  Simulaçäo e Modelagem,industria_4_0
0.3518056304612157,0.9457769355626915,-0.01866877077403739,0.0,1,1,0,1,10.0,PI1002363   ,2010,Fundação Universidade de Brasília,"PROCESSO PARA A APLICAÇÃO DA TÉCNICA DE ADIÇÃO DE FIBRAS NATURAIS RENOVÁVEIS NA MELHORIA DE SOLOS, MISTURAS BETUMINOSAS E ARGAMASSAS E CONCRETOS DE CIMENTO PORTLAND",,agricultura_inteligente,512020002314,2020,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,Glossário Multilíngue Online sobre Migração e Refúgio,APLICATIVO -  APLICATIVOS,geral
0.35111706359845174,0.21129560240804995,0.42899856885293675,0.05,0,0,0,1,1.0,PI1000444   ,2010,UNIVERSIDADE DE SÂO PAULO - USP,SISTEMA DE DESENVOLVIMENTO DE ALTERAÇÕES POSITIVAS OU NEGATIVAS DE PRESSÃO COM CÂMARAS HIPERBÁRICAS E HIPOBÁRICAS SIMULTÂNEAS PARA HUMANOS OU ANIMAIS DE DIVERSOS TAMANHOS E RESPECTIVO PROCESSO DE OPERAÇÃO,,geral,122284,2011,"UNIVERSIDADE ESTADUAL PAULISTA ""JÚLIO DE MESQUITA FILHO""",SISTEMA PLANO DE DESENVOLVIMENTO INSTITUCIONAL - SISPDI,Planejament  -  Planejamento,geral
0.3510423566228661,0.3251597660698232,0.4078842908826025,0.0,0,0,0,1,9.0,PI1002828   ,2010,Universidade Federal do Paraná - UFPR,DISPOSITIVO CIRÚRGICO FACOFRAGMENTADOR MANUAL,,geral,512019002537,2019,UNIVERSIDADE FEDERAL DO PARANA,AVALIA TIS - CUIDADOS PALIATIVOS,APLICATIVO -  APLICATIVOS,geral
0.3506291769168306,0.9452728876053287,-0.02012704386720876,0.0,1,1,0,1,9.0,MU9001346   ,2010,UNIVERSIDADE DE SÃO PAULO - USP,DISPOSITIVO ELETRO-MECÂNICO DE COLETA DE AMOSTRAS INDEFORMADAS DE SOLO,,agricultura_inteligente,512019002110,2019,UNIVERSIDADE DE SÃO PAULO - USP,SygSad - Sistema de Apoio para Seleção de Projetos de Melhoria,APLICATIVO -  APLICATIVOS Aval Desemp  -  Avaliaçäo de Desempenho Cont Recurs  -  Contabilizaçäo de Recursos Controle   -  Controle Ferrm Apoio  -  Ferramenta de Apoio Pesq Operac  -  Pesquisa Operacional Planejament  -  Planejamento Simul & Mod  -  Simulaçäo e Modelagem,educacao_tecnologica
0.3503647454136067,0.9429683398331633,-0.020136822068389737,0.0,1,1,0,1,5.0,PI0805450   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE PRODUÇÃO DAS LIGAS METÁLICAS Al-Si-Mg-Cu, LIGAS METÁLICAS Al-Si-Mg-Cu OBTIDAS PELO PROCESSO",,geral,512013000657,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,RELIABLE - VN,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Comut Dados  -  Comutaçäo de Dados Cont Redes -  Controlador de Redes Ger de Rede  -  Gerenciador de Rede de Comunicaçäo de Dados,geral
0.34970942142575245,0.3243630589706433,0.40327531367351144,0.0,0,0,0,1,10.0,PI1002828   ,2010,Universidade Federal do Paraná - UFPR,DISPOSITIVO CIRÚRGICO FACOFRAGMENTADOR MANUAL,,geral,512020000025,2020,UNIVERSIDADE FEDERAL DO PARANA,AVALIA TIS UTI Pediátrica - Neonatal,APLICATIVO -  APLICATIVOS,geral
0.34928984179510086,0.049092246600815806,0.5286804782560286,0.09090909090909091,0,0,1,1,16.0,PI0701953   ,2007,Universidade Estadual de Campinas - Unicamp,SISTEMA PORTÁTIL DE MEDIÇÃO DE SO2 LIVRE E TOTAL EM BEBIDAS E PROCESSO DE MEDIÇÃO DE SO2 LIVRE E TOTAL EM BEBIDAS,,saude_digital,512023001081,2023,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,LADABIO HPLC-DT,Inst T&M   -  Instrumentaçäo de Teste e Mediçäo,saude_digital
0.3491941540672587,0.049092246600815806,0.5274602301629772,0.09090909090909091,0,0,1,1,15.0,PI0405886   ,2004,EMBRAPA - Empresa Brasileira de Pesquisa Agropecuária,Medidor hidrostático volumétrico de peixes e processo para medição volumétrica de peixes.,,saude_digital,512019000155,2019,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,Geometrias substitutas em E.V.,Inst T&M   -  Instrumentaçäo de Teste e Mediçäo,saude_digital
0.3490756496940679,0.38219692046104453,0.31610195222649895,0.0,0,0,0,1,9.0,PI0003447   ,2000,Universidade Estadual de Campinas - UNICAMP,SECADOR CONVECTIVO CONJUGADO DE FLUXO PERPENDICULAR E/OU PARALELO AO LEITO DE SECAGEM.,,geral,097380,2009,FACULDADE DE TECNOLOGIA DE JUNDIAÍ - CENTRO PAULA SOUZA,PORTAL DE APOIO AO ALUNO,APLICATIVO -  APLICATIVOS,educacao_tecnologica
0.348995641950693,0.7411723984827187,0.08686108539147375,0.0,0,0,0,1,9.0,C10103887   ,2004,UNIVERSIDADE FEDERAL DE MINAS GERAIS,"COMPOSIÇÕES IMUNOGÊNICAS CONTENDO MICROESFERAS BIODEGRADÁVEIS ENCAPSULANDO ANTÍGENOS, VETORES GÊNICOS E ADJUVANTES",,geral,512013000409,2013,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",SISTEMA DE GESTÃO DE PROCESSOS SELETIVOS - SISCOPESE,APLICATIVO -  APLICATIVOS Controle   -  Controle Planejament  -  Planejamento,industria_4_0
0.34847064645886044,0.9008474984393458,0.04281226368986146,0.0,0,0,0,1,7.0,PI0703703   ,2007,Universidade Federal do Rio de Janeiro - UFRJ,ADITIVOS PARA CONTROLE DE EMISSÕES DE GASES DE COMBUSTÃO DE UNIDADES DE PROCESSO DE CRAQUEAMENTO CATALÍTICO FLUIDO DE HIDROCARBONETOS E PROCESSO,,industria_4_0,512014000387,2014,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,SOFTWARE PROTOCOLO DE AVALIAÇÃO DO CLIENTE EM DERMATOLOGIA,Interf E&S -  Interface de Entrada e Saída,educacao_tecnologica
0.3481252494045344,0.9442152819185579,-0.023209682282086197,0.0,1,1,0,1,5.0,PI0904706   ,2009,Universidade Federal de Goiás,SÍNTESE DE POLIÉSTERES BIODEGRADÁVEIS POR POLICONDENSAÇÃO,,geral,512014001504,2014,UNIVERSIDADE FEDERAL DE GOIÁS,SDFLUXO - CALCULO DE FLUXO DE POTENCIA PARA SISTEMAS DE DISTRIBUIÇÃO,Controle   -  Controle Ger Op&Man -  Gerenciador Operaçäo e Manutençäo Gerenc Info  -  Gerenciador de Informaçöes,industria_4_0
0.3480209513772428,0.9452616755992679,-0.023491456155432466,0.0,1,1,0,1,9.0,PI0802501   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"PROCESSO DE IDENTIFICAÇÃO, CARACTERIZAÇÃO E DETERMINAÇÃO DA FALSIFICAÇÃO DE MÉIS NATURAIS PROVENIENTES DE ABELHAS APIS MELIFERA E NATIVAS",,geral,512017000420,2017,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,"""MULTI MINERAL FISSION TRACK THERMAL HISTORY - MULTIMINFTTH""",APLICATIVO -  APLICATIVOS Gerad Gráfc  -  Geradores de Gráficos,geral
0.3479351101952666,0.9077982681103451,0.040429913967148234,0.0,0,0,0,1,10.0,PI0303765   ,2003,Universidade Estadual Paulista Julio de Mesquita Filho,"Processo de obtenção de composição de amido termoplástico e
borracha natural e composição assim obtida",,geral,512013001397,2013,FACULDADE DE TECNOLOGIA DE JUNDIAÍ - CENTRO PAULA SOUZA,SISTEMA DE CONTROLE DE ACESSO UTILIZANDO PLATAFORMA ARDUINO,Interf E&S -  Interface de Entrada e Saída,industria_4_0
0.34741616244449275,0.927002421329022,0.035534214317192725,0.0,1,1,1,0,4.0,MU9001240   ,2010,UNIVERSIDADE DE SÃO PAULO - USP,APERFEIÇOAMENTO INTRODUZIDO EM DISPOSITIVO PROVIDO DE ESCALA MILIMÉTRICA PARA MEDIÇÕES FACIAIS E TRATAMENTO REABILITADOR COM PRÓTESE OCULAR,,saude_digital,512014000212,2014,UNIVERSIDADE DE SÃO PAULO- USP,"""EKOS - AVALIAÇÃO DOS SERVIÇOS EM SAÚDE""",Gerenc Info  -  Gerenciador de Informaçöes,saude_digital
0.34647843136250844,0.32520286827856565,0.24530362559826657,0.038461538461538464,0,0,0,1,1.0,PI0602048   ,2006,Universidade de São Paulo - USP,PROCESSO DE OBTENÇÃO DE PRODUTO A BASE DE FIBRAS VEGETAIS PARA REFORÇO DE COMPÓSITOS E PRODUTO A BASE DE FIBRAS VEGETAIS PARA REFORÇO DE COMPÓSITOS,,geral,083984,2007,UNIVERSIDADE DE SÃO PAULO,VOCABULÁRIO CONTROLADO USP: BASE DE DADOS DE DESCRITORES EM LÍNGUA PORTUGUESA PARA INDEXAÇÃO E RECUPERAÇÃO DA INFORMAÇÃO,APLICATIVO -  APLICATIVOS Dicion Dad -  Dicionário de Dados Gerenc Info  -  Gerenciador de Informaçöes,geral
0.34638256361202197,0.9371261832419708,0.0318685025832115,0.0,0,0,0,1,3.0,PI0803898   ,2008,Universidade Federal do Rio de Janeiro - UFRJ,PROCESSO CATALÍTICO PARA A TRANSFORMAÇÃO DE GLICERINA EM INSUMOS PARA O SETOR PETROQUÍMICO,,geral,124203,2011,FACULDADES CATÓLICAS MANTENEDORA DA PONTIFÍCIA UNIVERSIDADE CATÓLICA,IMPLEMENTAÇÕES DE TESTE GINGA NCL,Com Dados  -  Comunicaçäo de Dados Linguagem  -  Linguagens Teleinform -  Teleinformática,geral
0.34632181310834376,0.9352587724432805,0.03215212710153281,0.0,0,0,0,1,8.0,C10506393   ,2006,Universidade Estadual de Maringá,"A BASE DE PRÓPOLIS, NA OBTENÇÃO DO NÚCLEO/ADITIVO-SL49C3 UTILIZADO EM DIETAS E MEDICAMENTOS PARA MONOGÁSTRICOS",,saude_digital,512014001170,2014,UNIVERSIDADE ESTADUAL DE LONDRINA,SICM-EDUCAÇÃO (SISTEMA INTEGRADO DE CUSTOS MUNICIPAIS - MÓDULO EDUCAÇÃO),Controle   -  Controle,industria_4_0
0.3458376779708237,0.9458946119843361,-0.026364218012109752,0.0,1,1,0,1,10.0,PI0602944   ,2006,Universidade Estadual de Campinas - UNICAMP,"PROCESSO DE PREPARAÇÃO DOS COMPOSTOS FLUORESCENTES ANIDRIDOS MALEICOS ARILADOS, ACRILATOS SUBSTITUÍDOS ARILADOS E MALEIMIDAS ARILADAS",,geral,512016000410,2016,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,HITGA (HIGH THROUGHPUT GROWTH ANALYSIS): SOFTWARE DE AQUISIÇÃO DE DADOS EM ESCALA HIGH THROUGHPUT PARA CÁLCULO DE PARÂMETROS CINÉTICOS DE CRESCIMENTO MICROBIANO,Aplc Tcn Ct  -  Aplicaçöes Técnico-Científicas Automaçäo  -  Automaçäo Ent Val Dad  -  Entrada e Validaçäo da Dados Inst Analt -  Instrumentaçäo Analítica,industria_4_0
0.34534780310485275,0.9442152819185579,-0.026753701651832218,0.0,1,1,0,1,5.0,PI0803455   ,2008,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,PROCESSO DE MODULAÇÃO DA HIDROFOBICIDADE DE ALUMINAS E USO DAS MESMAS,,cidades_inteligentes,050165,2003,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,CICLO DE VIDA EM VEGETAIS,APLICATIVO -  APLICATIVOS Utilitários  -  Utilitários,geral
0.34456932180306793,0.9442152819185579,-0.027738500321969006,0.0,1,1,0,1,5.0,PI0405361   ,2004,Universidade Estadual de Campinas - UNICAMP,"PROCESSO DE CONVERSÃO EM PLANTAS DE PRÓ-PEPTÍDEOS EM PEPTÍDEOS BIOATIVOS, ATRAVÉS DE ATIVIDADE PROTEOLÍTICA CONTROLADA, UTILIZANDO VETOR E CASSETE PARA EXPRESSÃO DE UMA ENZIMA CAPAZ DE REALIZAR ESTA CONVERSÃO, PLANTAS TRANSGÊNICAS E HÍBRIDOS DERIVADOS, CONTENDO CASSETES DE EXPRESSÃO E USO E COMPOSIÇÃO FARMACÊUTICA DAS PROTEÍNAS RECOMBINANTES ASSIM PRODUZIDAS",,agricultura_inteligente,097670,2009,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SVAW-GPA,Apoio Progm  -  Apoio à Programaçäo Com Dados  -  Comunicaçäo de Dados Convers Sis  -  Conversor de Sistemas Ferrm Apoio  -  Ferramenta de Apoio Proc Texto -  Processadores de Texto,geral
0.34406757235960334,0.18006279592525007,0.39139756905261436,0.06666666666666667,0,0,0,1,7.0,PI0900908   ,2009,Faculdades Católicas Mantenedora da Pontifícia Universidade Católica do Rio de Janeiro - PUC RIO,MÉTODO DE ACOPLAMENTO PARCIAL ENTRE UM SISTEMA DE ANÁLISE DE TENSÕES E UM SIMULADOR CONVENCIONAL DE RESERVATÓRIOS E SISTEMA PARA APROXIMAÇÃO DA EQUAÇÃO DE FLUXO,,geral,512016001270,2016,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,SIMULADOR DE ROV,Simulador  -  Simulador Vôo/Carro/Submarino/...,geral
0.3438135049138146,0.9324849831727053,-0.027078413212072272,0.0,1,1,0,1,1.0,PI0703622   ,2007,Universidade Federal de Santa Catarina - UFSC,MÓDULO DE REFRIGERAÇÃO E SISTEMA DE REFRIGERAÇÃO,,geral,076430,2006,UNIVERSIDADE FEDERAL DE SANTA CATARINA-UFSC,"CONSULTA AO PRONTUÁRIO ""MEU PRONTUÁRIO""",Com Dados  -  Comunicaçäo de Dados Entrtmnto  -  Entretenimento Gerad Telas  -  Gerador de Telas Transm Dados -  Transmissäo de Dados,geral
0.343382240962797,0.5119150222239566,0.18028856969860663,0.0,0,0,0,1,3.0,MU8100701   ,2001,Universidade Estadual de Campinas - Unicamp,DISPOSIÇÃO CONSTRUTIVA INTRODUZIDA EM CONVERSOR CC-CA MONOFÁSICO COM COMUTAÇÃO EM BAIXA FREQUÊNCIA E BAIXA DISTORÇÃO HARMÔNICA,,geral,057836,2004,UNIVERSIDADE FEDERAL DE SÃO PAULO,GERENCIADOR DE QUALIDADE EM MAMOGRAFIA,APLICATIVO -  APLICATIVOS,geral
0.3428210629154903,0.8399358154382159,0.07756671632281886,0.047619047619047616,1,1,0,0,1.0,PI0502546   ,2005,Universidade Estadual de Campinas - UNICAMP,"USO, PROCESSO DE OBTENÇÃO E COMPOSIÇÃO MEDICAMENTOSA ANTIOXIDANTE ORAL, A BASE DE ASCORBIL FOSFATO DE SÓDIO, NO TRATAMENTO ODONTOLÓGICO",,saude_digital,059046,2004,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SISNUM,"APLICATIVO -  APLICATIVOS Controle   -  Controle Org Man Arq  -  Organizaçäo, Tratamento, Manutençäo de Arquivos",industria_4_0
0.34075871790345114,0.9461841047573998,-0.03276385610222077,0.0,1,1,0,1,6.0,PI0901195   ,2009,Universidade Federal de Goiás,MÉTODO E SISTEMA DE ESTIMAÇÃO DE ÂNGULOS DE INCIDÊNCIA DE SINAIS DE INTERESSE,,geral,512015000529,2015,UNIVERSIDADE FEDERAL DE GOIÁS,OCER - OPERAÇÃO DE CIRCUITO E ESTABELECIMENTO DE REGRA,Com Dados  -  Comunicaçäo de Dados,geral
0.3402248114732544,0.47419250831415044,0.325653857684725,0.0,0,0,1,0,5.0,PI0804894   ,2008,Universidade Federal de São Paulo - UNIFESP,"PROCESSO IN VITRO DE AVALIAÇÃO DA FERTILIDADE DE MAMÍFEROS, KIT DE DIAGNÓSTICO E MARCADORES MOLECULARES DE FERTILIDADE",,educacao_tecnologica,512013000216,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,READ IN WEB,APLICATIVO -  APLICATIVOS Gerenc Info  -  Gerenciador de Informaçöes,educacao_tecnologica
0.3402248114732544,0.47419250831415044,0.325653857684725,0.0,0,0,1,0,5.0,PI0804358   ,2008,Universidade Federal de São Paulo - UNIFESP,"PROCESSO IN VITRO DE AVALIAÇÃO DA FERTILIDADE DE MAMÍFEROS, KIT DE DIAGNÓSTICO E MARCADORES MOLECULARES DE FERTILIDADE",,educacao_tecnologica,512013000216,2013,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,READ IN WEB,APLICATIVO -  APLICATIVOS Gerenc Info  -  Gerenciador de Informaçöes,educacao_tecnologica
0.3398943141974657,0.9458946119843361,-0.03379275081260347,0.0,1,1,0,1,10.0,PI0802940   ,2008,Universidade Federal do Paraná,MICROPOSICIONADOR COM SEIS GRAUS DE LIBERDADE,,geral,512018000268,2018,UNIVERSIDADE FEDERAL DO PARANA,App Saúde Bucal,APLICATIVO -  APLICATIVOS,saude_digital
0.3397986711224387,0.010241063417256899,0.5897887118378488,0.14285714285714285,0,0,1,1,7.0,PI0705152   ,2007,Universidade Federal de Minas Gerais,MEDIÇÃO DO TEMPERAMENTO ANIMAL,,saude_digital,512014000615,2014,UNIVERSIDADE FEDERAL DE PERNAMBUCO - UFPE,SPEECHGRAPHS,Inst T&M   -  Instrumentaçäo de Teste e Mediçäo,saude_digital
0.3385592740323376,0.9374867160646115,0.020003893813787865,0.0,1,1,1,0,8.0,PI0503558   ,2005,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,"COMPOSTOS TRIPANOSSOMICIDAS, COMPOSIÇÃO FARMACÊUTICA CONTENDO OS MESMOS E PROCESSO PARA A PRODUÇÃO DE COMPOSIÇÃO FARMACÊUTICA",,saude_digital,512013000051,2013,UNIVERSIDADE FEDERAL FLUMINENSE - UFF,CASOS CLINICOS DE MEDICINA INTERNA,Simul & Mod  -  Simulaçäo e Modelagem,saude_digital
0.3382591924421822,0.9374867160646115,0.019559158590355508,0.0,1,1,1,0,8.0,PI0705954   ,2007,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,SENSOR DE CONDUTIVIDADE E MÉTODO PARA CONTROLE DO ESCOAMENTO DO BIODIESEL E DE PRODUTOS EM FASE LÍQUIDA DE CONDUTIVIDADES DIVERSAS,,industria_4_0,512015001047,2015,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS,SISTEMA DE COORDENAÇÃO VISUAL,"Bib Rotinas  -  Bibliotecas de Rotinas (""Libraries"")",industria_4_0
0.3376593997160449,0.9449536955520642,-0.036409993881974634,0.0,1,1,0,1,6.0,PI0914285   ,2009,Universidade Federal do Rio Grande do Norte,FORMULAÇÃO DE MASSA CERÂMICA A BASE DE RESÍDUO DO CAULIM PARA REVESTIMENTOS E PROCESSO DE PRODUÇÃO DE REVESTIMENTOS A BASE DE RESÍDUO DO CAULIM,,cidades_inteligentes,512015000834,2015,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,APLICATIVO PCATOOL IDOSOS,APLICATIVO -  APLICATIVOS,geral
0.33631971463222576,0.9458946119843361,-0.03815578610487913,0.0,1,1,0,1,10.0,PI0605123   ,2006,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia",AMÊNDOAS DE LICURI REVESTIDAS,,geral,512016000963,2016,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",SAI - SOFTWARE PARA AVALIAÇÃO DE IDOSOS,APLICATIVO -  APLICATIVOS,educacao_tecnologica
0.3356824395811762,0.5430054616058663,0.1963146641961122,0.043478260869565216,1,1,0,0,8.0,PI0300834   ,2003,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,Detector analógico de borda de imagem em video,,geral,129401,2011,UNIVERSIDADE ESTADUAL DE CAMPINAS - UNICAMP,SURFACE,Gerad Gráfc  -  Geradores de Gráficos Inst Biomd -  Instrumentaçäo Biomédica Proc Comand  -  Processador de Comandos Proc Imagem  -  Processamento de Imagem Simul & Mod  -  Simulaçäo e Modelagem,saude_digital
0.33507985995525064,0.9432367400399018,0.013834518062439405,0.0,0,0,0,1,10.0,PI0802005   ,2008,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MÉTODO DE HIDROAMINOMETILAÇÃO DO ACENAFTILENO E SEUS DERIVADOS,,geral,512018051811,2018,UNIVERSIDADE FEDERAL DE JUIZ DE FORA - UFJF,IpêTeVê ECG - IPTV Electronic Content Guide,Teleinform -  Teleinformática,geral
0.3345605435754262,0.4709656643601784,0.18351872609970776,0.0,0,0,0,1,2.0,MU8602116   ,2006,Ifló Indústria de Equipamentos Agrícolas Ltda.,DISPOSIÇÃO INTRODUZIDA EM BARRA DE CORTE,,geral,057836,2004,UNIVERSIDADE FEDERAL DE SÃO PAULO,GERENCIADOR DE QUALIDADE EM MAMOGRAFIA,APLICATIVO -  APLICATIVOS,geral
0.33415593420075657,0.92531934792702,0.059301007320706756,0.03571428571428571,1,1,0,0,10.0,PI0604581   ,2006,Universidade Federal de Santa Catarina,REATOR ELETRÔNICO PARA LÂMPADAS FLUORESCENTES USANDO TÉCNICAS DE INTEGRAÇÃO PARA CORREÇÃO DO FATOR DE POTÊNCIA,,geral,512016001291,2016,UNIVERSIDADE FEDERAL DE SANTA CATARINA,SILQ - SISTEMA DE INTEGRAÇÃO LATTES-QUALIS,Gerad Relat  -  Gerador de Relatórios Gerenc Info  -  Gerenciador de Informaçöes Interf E&S -  Interface de Entrada e Saída Recup Dados  -  Recuperaçäo de Dados,geral
